,Entropy,Divergency,Complexity
214,0.9997820005767913,0.0003143499530019952,0.0003142814248935551
215,0.999779863066698,0.00031749108243481645,0.0003174211909215785
216,0.9997777141432237,0.000320649882512888,0.0003205786065790284
217,0.999775553790549,0.000323826387183919,0.0003237537055787954
218,0.9997733819928151,0.000327020630494208,0.0003269465217306171
219,0.9997711987341226,0.0003302326465903471,0.00033015708894277315
220,0.9997690039985331,0.00033346246971724294,0.000333385441220099
221,0.9997667977700673,0.0003367101342207491,0.00033663161266660787
222,0.9997645800327061,0.0003399756745472253,0.00033989563748504267
223,0.9997623507703893,0.00034325912524392,0.000343177549977249
224,0.9997601099670173,0.00034656052095839235,0.0003464773845435891
225,0.9997578576064484,0.00034987989644153005,0.00034979517568595013
226,0.9997555936725014,0.0003532172865456287,0.0003531309580058151
227,0.9997533181489525,0.00035657272622558866,0.0003564847662054503
228,0.999751031019538,0.00035994625053869416,0.00035985663508767644
229,0.999748732267952,0.00036333789464626954,0.0003632465995575147
230,0.9997464218778478,0.00036674769381377526,0.0003666546946222743
231,0.9997440998328362,0.0003701756834104929,0.00037008095539122816
232,0.9997417661164867,0.0003736218989095116,0.0003735254170755906
233,0.9997394207123267,0.0003770863758906942,0.0003769881149914733
234,0.9997370636038413,0.0003805691500384784,0.0003804690845576781
235,0.9997346947744732,0.0003840702571437845,0.0003839683612975948
236,0.9997323142076228,0.00038758973310303415,0.0003874859808382112
237,0.9997299218866477,0.0003911276139202391,0.0003910219789121915
238,0.9997275177948624,0.00039468393570670835,0.0003945763913575746
239,0.9997251019155393,0.0003982587346811912,0.0003981492541179076
240,0.9997226742319066,0.00040185204717109273,0.0004017406032434511
241,0.9997202347271495,0.0004054639096115933,0.0004053504748902898
242,0.9997177833844099,0.00040909435854793335,0.0004089789053226069
243,0.999715320186786,0.0004127434306343563,0.000412625930911618
244,0.9997128451173318,0.0004164111626345143,0.00041629158813596625
245,0.9997103581590578,0.00042009759142458067,0.0004199759135848251
246,0.9997078592949297,0.0004238027539890572,0.0004236789439536961
247,0.9997053485078692,0.00042752668742544443,0.00042740071604906876
248,0.9997028257807533,0.0004312694289426268,0.00043114126678679585
249,0.9997002910964146,0.00043503101586227954,0.0004349006331934898
250,0.9996977444376405,0.00043881148561791784,0.0004386788524055626
251,0.9996951857871729,0.00044261087575703066,0.00044247596167134803
252,0.9996926151277091,0.0004464292239405793,0.0004462919983505914
253,0.9996900324419012,0.00045026656794418116,0.000450126999915622
254,0.9996874377123551,0.00045412294565726034,0.0004539810039504937
255,0.9996848309216307,0.00045799839508514867,0.00045785404815307506
256,0.9996822120522422,0.00046189295434885004,0.00046174617033480374
257,0.9996795810866583,0.000465806661685615,0.0004656574084212504
258,0.9996769380073,0.00046973955544863316,0.0004695878004517999
259,0.9996742827965431,0.0004736916741082417,0.00047353738458085035
260,0.9996716154367157,0.00047766305625378827,0.00047750619907966334
261,0.9996689359100995,0.00048165374059148263,0.0004814942823342066
262,0.9996662441989289,0.0004856637659465486,0.0004855016728472939
263,0.9996635402853911,0.0004896931712638563,0.0004895284092392069
264,0.9996608241516256,0.0004937419956063802,0.0004935745302461423
265,0.9996580957797248,0.0004978102781590834,0.0004976400747240845
266,0.9996553551517324,0.0005018980582267989,0.0005017250816466755
267,0.9996526022496445,0.0005060053752355953,0.0005058295901065707
268,0.9996498370554092,0.0005101322687339594,0.0005099536393166087
269,0.9996470595509255,0.000514278778391045,0.0005140972686080502
270,0.9996442697180447,0.0005184449440001483,0.0005182605174340408
271,0.9996414675385678,0.0005226308054777376,0.0005224434253686294
272,0.9996386529942483,0.0005268364028639526,0.0005266460321072567
273,0.9996358260667895,0.000531061776322481,0.0005308683774666199
274,0.9996329867378452,0.0005353069661436333,0.0005351105013877348
275,0.9996301349890202,0.0005395720127416996,0.0005393724439332825
276,0.9996272708018694,0.0005438569566572561,0.0005436542452899035
277,0.9996243941578968,0.0005481618385585267,0.000547955945769546
278,0.9996215050385571,0.0005524866992391223,0.000552277585807196
279,0.9996186034252532,0.0005568315796217581,0.0005566192059645795
280,0.9996156892993396,0.0005611965207561673,0.0005609808469280673
281,0.9996127626421174,0.0005655815638219685,0.000565362549511527
282,0.9996098234348383,0.0005699867501274299,0.0005697643546550775
283,0.9996068716587017,0.0005744121211109667,0.0005741863034265727
284,0.9996039072948563,0.0005788577183409192,0.0005786284370213682
285,0.9996009303243985,0.0005833235835178542,0.000583090796764609
286,0.9995979407283723,0.000587809758472956,0.0005875734241096087
287,0.9995949384877708,0.0005923162851692445,0.0005920763606390559
288,0.9995919235835339,0.0005968432057041253,0.0005965996480675493
289,0.999588895996549,0.0006013905623073087,0.0006011433282395065
290,0.9995858557076505,0.0006059583973416598,0.0006057074431299994
291,0.9995828026976196,0.0006105467533059556,0.0006102920348474993
292,0.9995797369471853,0.0006151556728338589,0.0006148971456328374
293,0.9995766584370219,0.0006197851986939656,0.0006195228178592398
294,0.9995735671477504,0.0006244353737925057,0.0006241690940350139
295,0.9995704630599381,0.0006291062411715074,0.0006288360168017008
296,0.9995673461540978,0.000633797844010989,0.0006335236289362531
297,0.9995642164106882,0.0006385102256292257,0.0006382319733512887
298,0.9995610738101126,0.0006432434294834739,0.0006429610930958007
299,0.9995579183327205,0.0006479974991696807,0.0006477110313548548
300,0.9995547499588054,0.0006527724784244425,0.0006524818314515333
301,0.9995515686686062,0.0006575684111247675,0.0006572735368466843
302,0.9995483744423057,0.0006623853412892871,0.0006620861911401188
303,0.999545167260031,0.000667223313077957,0.0006669198380702986
304,0.9995419471018535,0.0006720823707937689,0.0006717745215160337
305,0.9995387139477877,0.0006769625588834695,0.0006766502854971865
306,0.9995354677777923,0.0006818639219357937,0.0006815471741728936
307,0.9995322085717687,0.0006867865046859505,0.0006864652318460335
308,0.9995289363095612,0.0006917303520135642,0.0006914045029611562
309,0.9995256509709575,0.0006966955089435109,0.0006963650321053053
310,0.999522352535687,0.0007016820206481358,0.0007013468640102192
311,0.9995190409834217,0.000706689932446739,0.0007063500435518037
312,0.999515716293776,0.0007117192898051198,0.0007113746157496618
313,0.9995123784463052,0.0007167701383399341,0.0007164206257714347
314,0.9995090274205071,0.0007218425238150711,0.0007214881189291659
315,0.9995056631958195,0.000726936492144593,0.000726577140682224
316,0.9995022857516225,0.0007320520893937562,0.0007316877366383104
317,0.9994988950672361,0.0007371893617784722,0.000736819952552904
318,0.9994954911219209,0.0007423483556667417,0.0007419738343306804
319,0.9994920738948782,0.0007475291175798139,0.0007471494280266563
320,0.9994886433652482,0.0007527316941904758,0.0007523467798444635
321,0.9994851995121119,0.0007579561323279028,0.0007575659361411827
322,0.9994817423144892,0.0007632024789734631,0.0007628069434231342
323,0.9994782717513392,0.0007684707812665891,0.0007680698483517319
324,0.99947478780156,0.000773761086500697,0.0007733546977393886
325,0.9994712904439879,0.0007790734421269601,0.0007786615385532722
326,0.999467779657398,0.0007844078957548637,0.0007839904179158453
327,0.9994642554205034,0.0007897644951508446,0.0007893413831034886
328,0.9994607177119551,0.0007951432882414356,0.0007947144815496292
329,0.9994571665103413,0.0008005443231126133,0.0008001097608440717
330,0.9994536017941874,0.0008059676480107845,0.0008055272687339683
331,0.9994500235419569,0.0008114133113443155,0.0008109670531253333
332,0.9994464317320481,0.0008168813616827411,0.0008164291620822322
333,0.999442826342797,0.0008223718477592473,0.0008219136438292505
334,0.9994392073524757,0.0008278848184699693,0.0008274205467507744
335,0.9994355747392916,0.0008334203228757704,0.0008329499193927515
336,0.9994319284813881,0.0008389784102026542,0.0008385018104630878
337,0.9994282685568436,0.0008445591298425295,0.0008440762688323937
338,0.9994245949436716,0.0008501625313530253,0.0008496733435337838
339,0.9994209076198203,0.0008557886644616394,0.0008552930837670054
340,0.9994172065631718,0.000861437579061493,0.0008609355388941788
341,0.9994134917515434,0.0008671093252160345,0.0008666007584444816
342,0.999409763162685,0.0008728039531589158,0.0008722887921140073
343,0.9994060207742809,0.0008785215132942784,0.0008779996897660343
344,0.9994022645639478,0.0008842620561965506,0.0008837335014308055
345,0.999398494509236,0.0008900256326142313,0.0008894902773092932
346,0.9993947105876277,0.0008958122934677696,0.0008952700677710607
347,0.9993909127765384,0.0009016220898520594,0.0009010729233567398
348,0.9993871010533143,0.0009074550730368274,0.0009068988947783986
349,0.9993832753952342,0.0009133112944667527,0.0009127480329196446
350,0.9993794357795075,0.0009191908057640279,0.0009186203888381651
351,0.9993755821832755,0.0009250936587277156,0.0009245160137650671
352,0.9993717145836097,0.0009310199053341857,0.0009304349591052952
353,0.999367832957512,0.0009369695977404017,0.0009363772764408969
354,0.9993639372819144,0.0009429427882821777,0.0009423430175292637
355,0.9993600275336788,0.000948939529476597,0.0009483322343055282
356,0.9993561036895962,0.0009549598740211705,0.0009543449788817045
357,0.9993521657263872,0.0009610038747983678,0.0009603813035511988
358,0.9993482136207004,0.0009670715848711769,0.0009664412607843501
359,0.9993442473491139,0.0009731630574893222,0.0009725249032346291
360,0.9993402668881333,0.000979278346085874,0.000978632283735227
361,0.9993362722141917,0.0009854175042813447,0.0009847634553031314
362,0.9993322633036499,0.0009915805858824907,0.0009909184711379086
363,0.9993282401327965,0.0009977676448842965,0.000997097384623669
364,0.9993242026778455,0.001003978735470291,0.00100330024932936
365,0.9993201509149386,0.0010102139120139464,0.0010095271190101475
366,0.9993160848201428,0.0010164732290796961,0.00101577804760841
367,0.9993120043694509,0.0010227567414231615,0.0010220530892539477
368,0.9993079095387816,0.0010290645039925128,0.001028352298265321
369,0.9993038003039777,0.001035396571929768,0.0010346757291511278
370,0.9992996766408078,0.0010417530005717144,0.0010410234366109055
371,0.9992955385249639,0.0010481338454497622,0.0010473954755349615
372,0.9992913859320623,0.001054539162291925,0.0010537919010063339
373,0.9992872188376433,0.001060969007024545,0.0010602127683024935
374,0.9992830372171692,0.0010674234357709851,0.001066658132894016
375,0.9992788410460265,0.0010739025048543992,0.0010731280504473288
376,0.999274630299524,0.001080406270798899,0.0010796225768258572
377,0.9992704049528917,0.0010869347903297742,0.0010861417680902198
378,0.9992661649812822,0.0010934881203738017,0.0010926856804985194
379,0.9992619103597696,0.0011000663180622567,0.0010992543705093285
380,0.9992576410633482,0.0011066694407295486,0.0011058478947803035
381,0.9992533570669336,0.001113297545917214,0.0011124663101721548
382,0.9992490583453614,0.0011199506913712634,0.0011191096737459714
383,0.9992447448733872,0.0011266289350467908,0.0011257780427678065
384,0.999240416625686,0.0011333323351066407,0.001132471474707321
385,0.9992360735768514,0.001140060949923226,0.0011391900272395797
386,0.9992317157013966,0.001146814838080392,0.0011459337582468896
387,0.9992273429737526,0.001153594058372331,0.0011527027258176924
388,0.9992229553682684,0.001160398669807473,0.0011594969882504306
389,0.99921855285921,0.0011672287316066654,0.0011663166040517035
390,0.9992141354207617,0.0011740843032071666,0.0011731616319402363
391,0.9992097030270229,0.0011809654442612619,0.0011800321308454717
392,0.9992052556520109,0.0011878722146385036,0.0011869281599097862
393,0.9992007932696576,0.0011948046744281599,0.0011938497784909122
394,0.9991963158538112,0.0012017628839360263,0.0012007970461587287
395,0.9991918233782345,0.0012087469036909289,0.0012077700227017345
396,0.9991873158166049,0.0012157567944425015,0.0012147687681248029
397,0.9991827931425143,0.0012227926171634867,0.0012217933426514579
398,0.9991782553294684,0.00122985443304935,0.001228843806723462
399,0.9991737023508855,0.001236942303522125,0.0012359202210046345
400,0.9991691341800983,0.0012440562902291622,0.0012430226463795771
401,0.9991645507903505,0.0012511964550455694,0.0012501511439560852
402,0.9991599521547986,0.0012583628600758535,0.0012573057750667653
403,0.999155338246511,0.001265555567652414,0.001264486601267503
404,0.9991507090384661,0.0012727746403406312,0.0012716936843425203
405,0.9991460645035548,0.001280020140936696,0.0012789270863021852
406,0.9991414046145767,0.0012872921324708004,0.001286186869386169
407,0.9991367293442419,0.001294590678207697,0.0012934730960639824
408,0.9991320386651701,0.0013019158416481763,0.0013007858290364231
409,0.9991273325498897,0.0013092676865302736,0.0013081251312367574
410,0.9991226109708373,0.0013166462768291647,0.0013154910658305869
411,0.9991178739003582,0.0013240516767609122,0.001322883696219567
412,0.9991131213107043,0.0013314839507821905,0.0013303030860411025
413,0.9991083531740352,0.0013389431635914383,0.0013377492991694748
414,0.9991035694624174,0.0013464293801306031,0.0013452223997175556
415,0.9990987701478227,0.0013539426655861484,0.0013527224520377857
416,0.9990939552021293,0.0013614830853917517,0.0013602495207248437
417,0.9990891245971197,0.0013690507052265914,0.0013678036706139046
418,0.9990842783044825,0.0013766455910194481,0.0013753849667847132
419,0.9990794162958091,0.0013842678089494786,0.0013829934745623236
420,0.9990745385425954,0.00139191742544548,0.0013906292595163403
421,0.9990696450162403,0.0013995945071907333,0.0013982923874657257
422,0.9990647356880449,0.0014072991211216358,0.0014059829244774049
423,0.9990598105292131,0.0014150313344299674,0.0014137009368685029
424,0.9990548695108509,0.0014227912145643735,0.0014214464912077952
425,0.9990499126039648,0.001430578829230821,0.001429219654316134
426,0.9990449397794621,0.0014383942463961042,0.0014370204932699206
427,0.9990399510081501,0.0014462375342865986,0.0014448490753998313
428,0.9990349462607365,0.001454108761392472,0.0014527054682949945
429,0.9990299255078275,0.0014620079964657376,0.001460589739801014
430,0.9990248887199276,0.0014699353085252387,0.001468501958024919
431,0.9990198358674403,0.0014778907668555493,0.0014764421913340362
432,0.9990147669206664,0.0014858744410087418,0.0014844105083577236
433,0.9990096818498024,0.0014938864008083093,0.0014924069779912556
434,0.9990045806249434,0.0015019267163465682,0.0015004316693932017
435,0.998999463216079,0.001509995457990022,0.0015084846519907494
436,0.9989943295930945,0.0015180926963772922,0.0015165659954776063
437,0.99898917972577,0.0015262185024246292,0.0015246757698194734
438,0.9989840135837796,0.0015343729473234584,0.0015328140452515618
439,0.9989788311366916,0.001542556102544639,0.0015409808922828142
440,0.9989736323539672,0.0015507680398387038,0.0015491763816961118
441,0.9989684172049603,0.0015590088312376358,0.001557400584550016
442,0.9989631856589165,0.0015672785490571245,0.0015656535721809896
